지점,지점명,일시,평균기온(°C)
906,화개,2016-11,7.9
906,화개,2016-12,3.2
906,화개,2017-01,.6
906,화개,2017-02,2.3
906,화개,2017-03,6.7
906,화개,2017-04,14
906,화개,2017-05,18.2
906,화개,2017-06,21.7
906,화개,2017-07,26.3
906,화개,2017-08,25.4
906,화개,2017-09,20.1
906,화개,2017-10,15.1
906,화개,2017-11,7.1
906,화개,2017-12,.1
906,화개,2018-01,-1.3
906,화개,2018-02,.7
906,화개,2018-03,8.8
906,화개,2018-04,13.7
906,화개,2018-05,17.7
906,화개,2018-06,22
906,화개,2018-07,26.2
906,화개,2018-09,19.8
906,화개,2018-10,12.8
906,화개,2018-11,8
906,화개,2018-12,2
906,화개,2019-01,.2
906,화개,2019-02,3.1
906,화개,2019-03,7.9
906,화개,2019-04,12.3
906,화개,2019-05,17.8
906,화개,2019-06,21.2
906,화개,2019-07,23.9
906,화개,2019-08,25.6
906,화개,2019-09,21.6
906,화개,2019-10,15.3
906,화개,2019-11,9.1
906,화개,2019-12,3
907,삼천포,2015-01,3.6
907,삼천포,2015-02,4.2
907,삼천포,2015-03,8.1
907,삼천포,2015-04,13.2
907,삼천포,2015-05,18.2
907,삼천포,2015-06,20.5
907,삼천포,2015-07,23.8
907,삼천포,2015-08,25.3
907,삼천포,2015-09,21.8
907,삼천포,2015-10,17.4
907,삼천포,2015-11,12.9
907,삼천포,2015-12,7
907,삼천포,2016-01,2.6
907,삼천포,2016-02,4.5
907,삼천포,2016-03,8.9
907,삼천포,2016-04,14.1
907,삼천포,2016-05,18.6
907,삼천포,2016-06,21.7
907,삼천포,2016-07,25.1
907,삼천포,2016-08,27.3
907,삼천포,2016-09,22.8
907,삼천포,2016-10,18.2
907,삼천포,2016-11,11.2
907,삼천포,2016-12,6.3
907,삼천포,2017-01,3.4
907,삼천포,2017-02,4.6
907,삼천포,2017-03,8.2
907,삼천포,2017-04,14.6
907,삼천포,2017-05,18.8
907,삼천포,2017-06,21.3
907,삼천포,2017-07,25.5
907,삼천포,2017-08,27.3
907,삼천포,2017-09,22.8
907,삼천포,2017-10,17.4
907,삼천포,2017-11,10.2
907,삼천포,2017-12,3.3
907,삼천포,2018-01,1.5
907,삼천포,2018-02,3.3
907,삼천포,2018-03,9
907,삼천포,2018-04,13.9
907,삼천포,2018-05,17.7
907,삼천포,2018-06,21.3
907,삼천포,2018-07,26.2
907,삼천포,2018-08,27.6
907,삼천포,2018-09,21.7
907,삼천포,2018-10,15.8
907,삼천포,2018-11,11.1
907,삼천포,2018-12,4.9
907,삼천포,2019-01,3.6
907,삼천포,2019-02,5.6
907,삼천포,2019-03,9.8
907,삼천포,2019-04,12.8
907,삼천포,2019-05,18.4
907,삼천포,2019-06,20.9
907,삼천포,2019-07,24.2
907,삼천포,2019-08,26.5
907,삼천포,2019-09,22.7
907,삼천포,2019-10,17.9
907,삼천포,2019-11,12.2
907,삼천포,2019-12,6
908,진해,2015-01,3.2
908,진해,2015-02,3.9
908,진해,2015-03,7.9
908,진해,2015-04,13
908,진해,2015-05,18
908,진해,2015-06,20.5
908,진해,2015-07,23.8
908,진해,2015-08,25.2
908,진해,2015-09,20.7
908,진해,2015-10,16
908,진해,2015-11,12.5
908,진해,2015-12,6.3
908,진해,2016-01,1.6
908,진해,2016-02,4.3
908,진해,2016-03,8.6
908,진해,2016-04,13.9
908,진해,2016-05,18.1
908,진해,2016-06,21.6
908,진해,2016-07,25.3
908,진해,2016-08,26.6
908,진해,2016-09,22.2
908,진해,2016-10,17.7
908,진해,2016-11,10.3
908,진해,2016-12,5.4
908,진해,2017-01,2.5
908,진해,2017-02,4.3
908,진해,2017-03,7.9
908,진해,2017-04,14.2
908,진해,2017-05,18.8
908,진해,2017-06,21.3
908,진해,2017-07,26.4
908,진해,2017-08,26.5
908,진해,2017-09,21.5
908,진해,2017-10,17.3
908,진해,2017-11,9.3
908,진해,2017-12,2
908,진해,2018-01,.6
908,진해,2018-02,2.4
908,진해,2018-03,9
908,진해,2018-04,14
908,진해,2018-05,17.9
908,진해,2018-06,21.5
908,진해,2018-07,26.8
908,진해,2018-08,27.3
908,진해,2018-09,21.5
908,진해,2018-10,15
908,진해,2018-11,9.8
908,진해,2018-12,4.1
908,진해,2019-01,2.9
908,진해,2019-02,5.3
908,진해,2019-03,9.4
908,진해,2019-04,12.7
908,진해,2019-05,18.3
908,진해,2019-06,20.8
908,진해,2019-07,24.4
908,진해,2019-08,26.4
908,진해,2019-09,22.7
908,진해,2019-10,17.4
908,진해,2019-11,11.2
908,진해,2019-12,4.8
909,서이말,2015-01,4.3
909,서이말,2015-02,4.9
909,서이말,2015-03,8.5
909,서이말,2015-04,12.7
909,서이말,2015-05,17.8
909,서이말,2015-06,19.7
909,서이말,2015-07,22.3
909,서이말,2015-08,24.9
909,서이말,2015-09,21.3
909,서이말,2015-10,17.5
909,서이말,2015-11,13.1
909,서이말,2015-12,7.6
909,서이말,2016-01,2.9
909,서이말,2016-02,4.8
909,서이말,2016-03,8.8
909,서이말,2016-04,13.9
909,서이말,2016-05,17.9
909,서이말,2016-06,20.7
909,서이말,2016-07,24.4
909,서이말,2016-08,27.2
909,서이말,2016-09,22.6
909,서이말,2016-10,18.6
909,서이말,2016-11,12.1
909,서이말,2016-12,7.8
909,서이말,2017-01,4.4
909,서이말,2017-02,5.5
909,서이말,2017-03,8.9
909,서이말,2017-04,14.4
909,서이말,2017-05,18
909,서이말,2017-06,20
909,서이말,2017-07,25.1
909,서이말,2017-08,26.7
909,서이말,2017-09,22.7
909,서이말,2017-10,18.3
909,서이말,2017-11,11.5
909,서이말,2017-12,3.9
909,서이말,2018-01,2.2
909,서이말,2018-02,3.9
909,서이말,2018-03,9.5
909,서이말,2018-04,13.9
909,서이말,2018-05,17.1
909,서이말,2018-06,20.8
909,서이말,2018-07,26.1
909,서이말,2018-08,27.4
909,서이말,2018-09,21.8
909,서이말,2018-10,16.6
909,서이말,2018-11,12.6
909,서이말,2018-12,6
909,서이말,2019-01,4.6
909,서이말,2019-02,6.3
909,서이말,2019-03,10.4
909,서이말,2019-04,12.7
909,서이말,2019-05,18.4
909,서이말,2019-06,20
909,서이말,2019-07,22.9
909,서이말,2019-08,25.7
909,서이말,2019-09,22.3
909,서이말,2019-10,18.4
909,서이말,2019-11,13.4
909,서이말,2019-12,7.6
910,영도,2015-01,3.8
910,영도,2015-02,4.4
910,영도,2015-03,8.1
910,영도,2015-04,12.1
910,영도,2015-05,17.1
910,영도,2015-06,19.1
910,영도,2015-07,21.9
910,영도,2015-08,24.2
910,영도,2015-09,20.4
910,영도,2015-10,16.7
910,영도,2015-11,12.6
910,영도,2015-12,7.2
910,영도,2016-01,2.6
910,영도,2016-02,4.7
910,영도,2016-03,8.7
910,영도,2016-04,13.4
910,영도,2016-05,17.4
910,영도,2016-06,20.3
910,영도,2016-07,23.5
910,영도,2016-08,26.2
910,영도,2016-09,21.8
910,영도,2016-10,17.8
910,영도,2016-11,11.3
910,영도,2016-12,7.1
910,영도,2017-01,3.8
910,영도,2017-02,4.9
910,영도,2017-03,8.3
910,영도,2017-04,13.6
910,영도,2017-05,17.1
910,영도,2017-06,19.6
910,영도,2017-07,24.1
910,영도,2017-08,25.5
910,영도,2017-09,21
910,영도,2017-10,15.8
910,영도,2017-11,8.7
910,영도,2017-12,1.1
910,영도,2018-01,.2
910,영도,2018-02,3.2
910,영도,2018-03,7.8
910,영도,2018-05,14.7
910,영도,2018-06,18.8
910,영도,2018-07,23.9
910,영도,2018-08,25.4
910,영도,2018-09,20.8
910,영도,2018-10,16
910,영도,2018-11,12.1
910,영도,2018-12,5.5
910,영도,2019-01,4.4
910,영도,2019-02,6.3
910,영도,2019-03,9.9
910,영도,2019-04,12.4
910,영도,2019-05,18.1
910,영도,2019-06,20.1
910,영도,2019-07,23.1
910,영도,2019-08,25.8
910,영도,2019-09,22.2
910,영도,2019-10,18
910,영도,2019-11,12.6
910,영도,2019-12,6.8
911,매물도,2015-01,5.4
911,매물도,2015-02,5.6
911,매물도,2015-03,8.8
911,매물도,2015-04,12.4
911,매물도,2015-05,16.3
911,매물도,2015-06,18.6
911,매물도,2015-07,21.5
911,매물도,2015-08,23.8
911,매물도,2015-09,20.9
911,매물도,2015-10,17.3
911,매물도,2015-11,13.4
911,매물도,2015-12,8.1
911,매물도,2016-01,3.9
911,매물도,2016-02,5.6
911,매물도,2016-03,9.6
911,매물도,2016-05,17.1
911,매물도,2016-06,20.1
911,매물도,2016-07,23.9
911,매물도,2016-08,26.7
911,매물도,2016-09,22.7
911,매물도,2016-10,19
911,매물도,2016-11,12.7
911,매물도,2016-12,8.3
911,매물도,2017-01,5.1
911,매물도,2017-02,6
911,매물도,2017-03,9.4
911,매물도,2017-04,14.2
911,매물도,2017-05,17.1
911,매물도,2017-06,19.4
911,매물도,2017-07,24.5
911,매물도,2017-08,26.4
911,매물도,2017-09,22.6
911,매물도,2017-10,18.6
911,매물도,2017-11,12.2
911,매물도,2017-12,5
911,매물도,2018-01,3.3
911,매물도,2018-02,4.9
911,매물도,2018-04,13.5
911,매물도,2018-05,16.7
911,매물도,2018-06,20.3
911,매물도,2018-07,25
911,매물도,2018-08,26.9
911,매물도,2018-09,21.8
911,매물도,2018-10,17
911,매물도,2018-11,12.7
911,매물도,2018-12,7
911,매물도,2019-01,5
911,매물도,2019-02,7.3
911,매물도,2019-03,10.3
911,매물도,2019-04,12.4
911,매물도,2019-05,17.3
911,매물도,2019-06,19.7
911,매물도,2019-07,22.9
911,매물도,2019-08,25.7
911,매물도,2019-09,23
911,매물도,2019-10,18.8
911,매물도,2019-12,8.2
912,백천,2015-01,.1
912,백천,2015-02,1.3
912,백천,2015-03,6
912,백천,2015-04,12.3
912,백천,2015-05,18.2
912,백천,2015-06,21
912,백천,2015-07,24
912,백천,2015-08,24.1
912,백천,2015-09,18.8
912,백천,2015-10,13.3
912,백천,2015-11,9.3
912,백천,2015-12,2.9
912,백천,2016-01,-.8
912,백천,2016-02,1.3
912,백천,2016-03,7
912,백천,2016-04,13.7
912,백천,2016-05,18.1
912,백천,2016-06,21.8
912,백천,2016-07,25.4
912,백천,2016-08,25.8
912,백천,2016-09,20.5
912,백천,2016-10,14.8
912,백천,2016-11,6.9
912,백천,2016-12,2.1
912,백천,2017-01,-.2
912,백천,2017-02,1.6
912,백천,2017-03,5.7
912,백천,2017-04,13.4
912,백천,2017-05,18.1
912,백천,2017-06,21.9
912,백천,2017-07,26.1
912,백천,2017-08,25.2
912,백천,2017-09,19
912,백천,2017-10,14.1
912,백천,2017-11,6
912,백천,2017-12,-.6
912,백천,2018-01,-2.1
912,백천,2018-02,-.5
912,백천,2018-03,7.8
912,백천,2018-04,13.1
912,백천,2018-05,17.9
912,백천,2018-06,22.2
912,백천,2018-07,26.5
912,백천,2018-08,26.2
912,백천,2018-09,19.2
912,백천,2018-10,11.7
912,백천,2018-11,6.4
912,백천,2018-12,1.2
912,백천,2019-01,.1
912,백천,2019-02,2.4
912,백천,2019-03,7.3
912,백천,2019-04,12.2
912,백천,2019-05,18.2
912,백천,2019-06,21.7
912,백천,2019-07,24.3
912,백천,2019-08,25.5
912,백천,2019-09,21.3
912,백천,2019-10,14.5
912,백천,2019-11,8
912,백천,2019-12,2
913,상주면,2015-01,4.2
913,상주면,2015-02,4.6
913,상주면,2015-03,8.3
913,상주면,2015-04,13.5
913,상주면,2015-05,17.9
913,상주면,2015-06,20.7
913,상주면,2015-07,24.1
913,상주면,2015-08,25.5
913,상주면,2015-09,22
913,상주면,2015-10,17.3
913,상주면,2015-11,13.3
913,상주면,2015-12,7.5
913,상주면,2016-01,3
913,상주면,2016-02,4.6
913,상주면,2016-03,9.1
913,상주면,2016-04,14.4
913,상주면,2016-05,18.6
913,상주면,2016-06,21.7
913,상주면,2016-07,25.5
913,상주면,2016-08,27.5
913,상주면,2016-09,23
913,상주면,2016-10,18.6
913,상주면,2016-11,11.6
913,상주면,2016-12,6.8
913,상주면,2017-01,3.8
913,상주면,2017-02,4.7
913,상주면,2017-03,8.4
913,상주면,2017-04,14.4
913,상주면,2017-05,18.7
913,상주면,2017-06,20.9
913,상주면,2017-07,26.2
913,상주면,2017-08,27.2
913,상주면,2017-09,22.3
913,상주면,2017-10,18
913,상주면,2017-11,10.5
913,상주면,2017-12,3.3
913,상주면,2018-01,1.8
913,상주면,2018-02,3.2
913,상주면,2018-03,9.4
913,상주면,2018-04,13.9
913,상주면,2018-05,17.9
913,상주면,2018-06,21.2
913,상주면,2018-07,26.6
913,상주면,2018-08,27.9
913,상주면,2018-09,22.2
913,상주면,2018-10,15.8
913,상주면,2018-11,11.3
913,상주면,2018-12,5.5
913,상주면,2019-01,3.7
913,상주면,2019-02,5.7
913,상주면,2019-03,9.6
913,상주면,2019-04,12.6
913,상주면,2019-05,18.1
913,상주면,2019-06,20.5
913,상주면,2019-07,24.2
913,상주면,2019-08,26.6
913,상주면,2019-09,22.9
913,상주면,2019-10,18.3
913,상주면,2019-11,12.3
913,상주면,2019-12,6.3
914,서하,2015-01,-.7
914,서하,2015-02,.6
914,서하,2015-03,5.5
914,서하,2015-04,11.9
914,서하,2015-05,17.7
914,서하,2015-06,19.9
914,서하,2015-07,23
914,서하,2015-08,23.4
914,서하,2015-09,18.3
914,서하,2015-10,13
914,서하,2015-11,8.8
914,서하,2015-12,2.4
914,서하,2016-01,-1.8
914,서하,2016-02,.5
914,서하,2016-03,6.3
914,서하,2016-04,13
914,서하,2016-05,17.2
914,서하,2016-06,20.8
914,서하,2016-07,24.6
914,서하,2016-08,25.1
914,서하,2016-09,19.8
914,서하,2016-10,14.3
914,서하,2016-11,6.7
914,서하,2016-12,2.1
914,서하,2017-01,-.7
914,서하,2017-02,.8
914,서하,2017-03,4.9
914,서하,2017-04,13.2
914,서하,2017-05,17.4
914,서하,2017-06,21
914,서하,2017-07,25.5
914,서하,2017-08,24.4
914,서하,2017-09,18.7
914,서하,2017-10,13.5
914,서하,2017-11,6.1
914,서하,2017-12,-.9
914,서하,2018-01,-2.7
914,서하,2018-02,-.8
914,서하,2018-03,7.5
914,서하,2018-04,12.6
914,서하,2018-05,17.2
914,서하,2018-06,21.3
914,서하,2018-07,25.6
914,서하,2018-08,25.5
914,서하,2018-09,18.5
914,서하,2018-10,11.1
914,서하,2018-11,6.6
914,서하,2018-12,.7
914,서하,2019-01,-.3
914,서하,2019-02,1.6
914,서하,2019-03,6.5
914,서하,2019-04,11.2
914,서하,2019-05,17.5
914,서하,2019-06,19.8
914,서하,2019-07,22.6
914,서하,2019-08,23.8
914,서하,2019-09,19.9
914,서하,2019-10,13.8
914,서하,2019-11,7.9
914,서하,2019-12,2.4
915,삼가,2015-01,.2
915,삼가,2015-02,1.2
915,삼가,2015-03,6.3
915,삼가,2015-04,12.2
915,삼가,2015-05,18.1
915,삼가,2015-06,21.1
915,삼가,2015-07,24
915,삼가,2015-08,24.4
915,삼가,2015-09,19.1
915,삼가,2015-10,13.2
915,삼가,2015-11,9.9
915,삼가,2015-12,3.1
915,삼가,2016-01,-1
915,삼가,2016-02,1.4
915,삼가,2016-03,7.2
915,삼가,2016-04,13.2
915,삼가,2016-05,18
915,삼가,2016-06,22.1
915,삼가,2016-07,25.9
915,삼가,2016-08,26.5
915,삼가,2016-09,21.1
915,삼가,2016-10,15.6
915,삼가,2016-11,7.4
915,삼가,2016-12,2.2
915,삼가,2017-01,-.2
915,삼가,2017-02,1.8
915,삼가,2017-03,5.9
915,삼가,2017-04,13.3
915,삼가,2017-05,17.9
915,삼가,2017-06,21.8
915,삼가,2017-07,26.8
915,삼가,2017-08,25.6
915,삼가,2017-09,19.6
915,삼가,2017-10,14.8
915,삼가,2017-11,5.9
915,삼가,2017-12,-1.1
915,삼가,2018-01,-2.2
915,삼가,2018-02,-.2
915,삼가,2018-03,7.4
915,삼가,2018-04,13.1
915,삼가,2018-05,17.8
915,삼가,2018-06,22
915,삼가,2018-07,26.7
915,삼가,2018-08,26.6
915,삼가,2018-09,19.9
915,삼가,2018-10,12
915,삼가,2018-11,6.5
915,삼가,2018-12,1.1
915,삼가,2019-01,-.2
915,삼가,2019-02,2.5
915,삼가,2019-03,7.2
915,삼가,2019-04,11.8
915,삼가,2019-05,17.8
915,삼가,2019-06,21.5
915,삼가,2019-07,24.6
915,삼가,2019-08,25.9
915,삼가,2019-09,21.2
915,삼가,2019-10,15
915,삼가,2019-11,7.9
915,삼가,2019-12,1.8
916,단성,2015-01,2.1
916,단성,2015-02,2.8
916,단성,2015-03,7.4
916,단성,2015-04,13
916,단성,2015-05,18.6
916,단성,2015-06,21.3
916,단성,2015-07,24
916,단성,2015-08,24.5
916,단성,2015-09,19.7
916,단성,2015-10,14.4
916,단성,2015-11,10.8
916,단성,2015-12,4.7
916,단성,2016-01,.8
916,단성,2016-02,3.2
916,단성,2016-03,8.3
916,단성,2016-04,14
916,단성,2016-05,18.4
916,단성,2016-06,22
916,단성,2016-07,25.5
916,단성,2016-08,26.7
916,단성,2016-09,21.1
916,단성,2016-10,16
916,단성,2016-11,8.7
916,단성,2016-12,3.9
916,단성,2017-01,1.6
916,단성,2017-02,3.5
916,단성,2017-03,7
916,단성,2017-04,14.3
916,단성,2017-05,18.6
916,단성,2017-06,21.7
916,단성,2017-07,26.5
916,단성,2017-08,25.5
916,단성,2017-09,20
916,단성,2017-10,15.3
916,단성,2017-11,7.3
916,단성,2017-12,1
916,단성,2018-01,-.2
916,단성,2018-02,1.6
916,단성,2018-03,8.6
916,단성,2018-04,13.6
916,단성,2018-05,17.9
916,단성,2018-06,22
916,단성,2018-07,26.4
916,단성,2018-08,26.2
916,단성,2018-09,20
916,단성,2018-10,13.2
916,단성,2018-11,7.7
916,단성,2018-12,2.9
916,단성,2019-01,2
916,단성,2019-02,4.1
916,단성,2019-03,8.4
916,단성,2019-04,12.3
916,단성,2019-05,18.2
916,단성,2019-06,21.3
916,단성,2019-07,24.4
916,단성,2019-08,25.5
916,단성,2019-09,21.6
916,단성,2019-10,15.7
916,단성,2019-11,9.1
916,단성,2019-12,3.4
917,사천,2015-01,1.5
917,사천,2015-02,2.7
917,사천,2015-03,7.7
917,사천,2015-04,13.5
917,사천,2015-05,19.3
917,사천,2015-06,21.3
917,사천,2015-07,24.5
917,사천,2015-08,25.4
917,사천,2015-09,20.8
917,사천,2015-10,15.6
917,사천,2015-11,11.5
917,사천,2015-12,5
917,사천,2016-01,.2
917,사천,2016-02,3.3
917,사천,2016-03,8.8
917,사천,2016-04,14.6
917,사천,2016-05,19
917,사천,2016-06,22.3
917,사천,2016-07,26.4
917,사천,2016-08,27.4
917,사천,2016-09,22.1
917,사천,2016-10,16.9
917,사천,2016-11,9.2
917,사천,2016-12,4
917,사천,2017-01,1.3
917,사천,2017-02,3
917,사천,2017-03,7.3
917,사천,2017-04,14.8
917,사천,2017-05,19.2
917,사천,2017-06,22.3
917,사천,2017-07,27.8
917,사천,2017-08,27.1
917,사천,2017-09,21.4
917,사천,2017-10,16.7
917,사천,2017-11,8.3
917,사천,2017-12,.6
917,사천,2018-01,-.4
917,사천,2018-02,1.6
917,사천,2018-03,8.3
917,사천,2018-04,13.7
917,사천,2018-05,18.4
917,사천,2018-06,22
917,사천,2018-07,27
917,사천,2018-08,27.5
917,사천,2018-09,20.9
917,사천,2018-10,13.9
917,사천,2018-11,8.5
917,사천,2018-12,3.1
917,사천,2019-01,1.2
917,사천,2019-02,4.1
917,사천,2019-03,8.7
917,사천,2019-04,12.6
917,사천,2019-05,18.6
917,사천,2019-06,21.4
917,사천,2019-07,25.1
917,사천,2019-08,26.7
917,사천,2019-09,22.3
917,사천,2019-10,16.5
917,사천,2019-11,10
917,사천,2019-12,3.6
918,고성,2015-01,2.7
918,고성,2015-02,3.4
918,고성,2015-03,7.5
918,고성,2015-04,12.8
918,고성,2015-05,18.1
918,고성,2015-06,20.7
918,고성,2015-07,23.6
918,고성,2015-08,24.9
918,고성,2015-09,20.2
918,고성,2015-10,15
918,고성,2015-11,11.6
918,고성,2015-12,5.3
918,고성,2016-01,.7
918,고성,2016-02,3.5
918,고성,2016-03,8.1
918,고성,2016-04,13.8
918,고성,2016-05,18.4
918,고성,2016-06,21.9
918,고성,2016-07,25.3
918,고성,2016-08,26.5
918,고성,2016-09,21.8
918,고성,2016-10,17.1
918,고성,2016-11,9.3
918,고성,2016-12,4.7
918,고성,2017-01,1.7
918,고성,2017-02,2.1
918,고성,2017-03,5.6
918,고성,2017-04,12.6
918,고성,2017-05,17.7
918,고성,2017-06,21.1
918,고성,2017-07,26.5
918,고성,2017-08,26.6
918,고성,2017-09,20.5
918,고성,2017-10,16.4
918,고성,2017-11,8.2
918,고성,2017-12,.7
918,고성,2018-01,0
918,고성,2018-02,1.4
918,고성,2018-03,7.8
918,고성,2018-04,13
918,고성,2018-05,17.4
918,고성,2018-06,20.7
918,고성,2018-07,25.7
918,고성,2018-08,25.9
918,고성,2018-09,18.9
918,고성,2018-10,13.1
918,고성,2018-11,9
918,고성,2018-12,3.5
918,고성,2019-01,2
918,고성,2019-02,4.5
918,고성,2019-03,8.7
918,고성,2019-04,12.2
918,고성,2019-05,18.3
918,고성,2019-06,21.2
918,고성,2019-07,24.5
918,고성,2019-08,26.4
918,고성,2019-09,22.4
918,고성,2019-10,16.8
918,고성,2019-11,10.3
918,고성,2019-12,4.1
919,창녕,2015-01,.3
919,창녕,2015-02,1.8
919,창녕,2015-03,7.4
919,창녕,2015-04,13.1
919,창녕,2015-05,19.8
919,창녕,2015-06,22.5
919,창녕,2015-07,25.2
919,창녕,2015-08,25.8
919,창녕,2015-09,20.6
919,창녕,2015-10,14.8
919,창녕,2015-11,10.5
919,창녕,2015-12,3.5
919,창녕,2016-01,-1.2
919,창녕,2016-02,2.3
919,창녕,2016-03,8.4
919,창녕,2016-04,14.5
919,창녕,2016-05,19.5
919,창녕,2016-06,23.4
919,창녕,2016-07,27
919,창녕,2016-08,28
919,창녕,2016-09,22.2
919,창녕,2016-10,16.4
919,창녕,2016-11,8
919,창녕,2016-12,2.8
919,창녕,2017-01,.5
919,창녕,2017-02,2.6
919,창녕,2017-03,7.1
919,창녕,2017-04,14.6
919,창녕,2017-05,19.8
919,창녕,2017-06,23.5
919,창녕,2017-07,28
919,창녕,2017-08,26.8
919,창녕,2017-09,20.9
919,창녕,2017-10,16.3
919,창녕,2017-11,6.9
919,창녕,2017-12,-.3
919,창녕,2018-01,-1.5
919,창녕,2018-02,.7
919,창녕,2018-03,8.8
919,창녕,2018-04,14.5
919,창녕,2018-05,19.2
919,창녕,2018-06,23.6
919,창녕,2018-07,28.3
919,창녕,2018-08,27.7
919,창녕,2018-09,20.8
919,창녕,2018-10,13.3
919,창녕,2018-11,7.3
919,창녕,2018-12,1.5
919,창녕,2019-01,.2
919,창녕,2019-02,3.2
919,창녕,2019-03,8.5
919,창녕,2019-04,12.7
919,창녕,2019-05,19.3
919,창녕,2019-06,22.6
919,창녕,2019-07,25.6
919,창녕,2019-08,26.6
919,창녕,2019-09,22.3
919,창녕,2019-10,16.3
919,창녕,2019-11,9.1
919,창녕,2019-12,2.8
920,함안,2015-01,.5
920,함안,2015-02,1.8
920,함안,2015-03,7.2
920,함안,2015-04,13.1
920,함안,2015-05,19.2
920,함안,2015-06,21.6
920,함안,2015-07,24.6
920,함안,2015-08,25.1
920,함안,2015-09,19.9
920,함안,2015-10,14
920,함안,2015-11,10.6
920,함안,2015-12,3.6
920,함안,2016-01,-1.1
920,함안,2016-02,2.7
920,함안,2016-03,8.1
920,함안,2016-04,13.9
920,함안,2016-05,18.9
